2016-03-01T07:30:00Z,-14.18449,25.28773,409285.08
2016-03-01T07:35:00Z,1.44404,38.39609,412100.05
2016-03-01T07:40:00Z,24.27295,48.36384,414210.14
2016-03-01T07:45:00Z,54.58321,51.53784,415376.52
2016-03-01T07:50:00Z,83.33534,46.1187,415467.37
2016-03-01T07:55:00Z,103.85222,34.97494,414472.5
2016-03-01T08:00:00Z,118.08527,21.45804,412504.45
2016-03-01T08:05:00Z,129.19144,7.22132,409786.02
2016-03-01T08:10:00Z,139.38687,-7.15755,406625.55
2016-03-01T08:15:00Z,150.50929,-21.42132,403382.38
2016-03-01T08:20:00Z,164.79273,-34.98559,400426.24
2016-03-01T08:25:00Z,-174.56159,-46.1681,398095
2016-03-01T08:30:00Z,-145.59542,-51.55116,396655.69
2016-03-01T08:35:00Z,-115.17731,-48.24461,396273.38
2016-03-01T08:40:00Z,-92.39136,-38.13906,396991.91
2016-03-01T08:45:00Z,-76.82412,-24.94017,398728.71
2016-03-01T08:50:00Z,-65.13472,-10.75139,401284.5
2016-03-01T08:55:00Z,-54.86618,3.64403,404366.63
2016-03-01T09:00:00Z,-44.149,17.96522,407623.06
2016-03-01T09:05:00Z,-30.92691,31.77287,410682.84
2016-03-01T09:10:00Z,-12.26475,43.7552,413198.42
2016-03-01T09:15:00Z,14.65351,50.95443,414884.73
2016-03-01T09:20:00Z,45.6737,49.91835,415551.07
2016-03-01T09:25:00Z,70.61698,41.25916,415122.21
2016-03-01T09:30:00Z,87.68832,28.67058,413646.67
2016-03-01T09:35:00Z,100.09513,14.68969,411291.39
2016-03-01T09:40:00Z,110.53067,0.348,408323.25
2016-03-01T09:45:00Z,120.93391,-14.0125,405079.27
2016-03-01T09:50:00Z,133.23492,-28.06133,401928.75
2016-03-01T09:55:00Z,150.11235,-40.7992,399231.3
2016-03-01T10:00:00Z,174.85598,-49.72061,397295.57
2016-03-01T10:05:00Z,-154.0072,-51.05507,396343.43
2016-03-01T10:10:00Z,-126.71898,-44.00873,396484.13
2016-03-01T10:15:00Z,-107.80194,-32.04315,397701.43
2016-03-01T10:20:00Z,-94.46164,-18.2112,399855.55
2016-03-01T10:25:00Z,-83.7039,-3.87331,402699.55
2016-03-01T10:30:00Z,-73.4474,10.51661,405908.15
2016-03-01T10:35:00Z,-61.83017,24.68183,409115.31
2016-03-01T10:40:00Z,-46.43793,37.8669,411956.21
2016-03-01T10:45:00Z,-23.98266,48.04146,414108.53
2016-03-01T10:50:00Z,6.13053,51.58466,415328.63
2016-03-01T10:55:00Z,35.17181,46.50488,415478.61
2016-03-01T11:00:00Z,56.04028,35.52947,414541.61
2016-03-01T11:05:00Z,70.47508,22.07063,412623.6
2016-03-01T11:10:00Z,81.66587,7.84856,409941.72
2016-03-01T11:15:00Z,91.8626,-6.52938,406800.13
2016-03-01T11:20:00Z,102.90335,-20.80547,403555.97
2016-03-01T11:25:00Z,116.98866,-34.42413,400579.04
2016-03-01T11:30:00Z,137.28314,-45.76993,398209.52
2016-03-01T11:35:00Z,165.94502,-51.49077,396718.81
2016-03-01T11:40:00Z,-163.45134,-48.56074,396277.86
2016-03-01T11:45:00Z,-140.28523,-38.66821,396937.25
2016-03-01T11:50:00Z,-124.47526,-25.54761,398621.18
2016-03-01T11:55:00Z,-112.67465,-11.3793,401136.44
2016-03-01T12:00:00Z,-102.38448,3.01426,404194.98
2016-03-01T12:05:00Z,-91.72567,17.34459,407447.39
2016-03-01T12:10:00Z,-78.66631,31.19293,410523.14
2016-03-01T12:15:00Z,-60.31537,43.30328,413072.8
2016-03-01T12:20:00Z,-33.75479,50.79468,414807.42
2016-03-01T12:25:00Z,-2.68253,50.14682,415530.81
2016-03-01T12:30:00Z,22.63782,41.74524,415161.28
2016-03-01T12:35:00Z,39.99075,29.26157,413740.66
2016-03-01T12:40:00Z,52.53717,15.31211,411429.67
2016-03-01T12:45:00Z,63.01531,0.97674,408490.14
2016-03-01T12:50:00Z,73.38221,-13.38756,405255.8
2016-03-01T12:55:00Z,85.55202,-27.46313,402094.8
2016-03-01T13:00:00Z,102.15796,-40.29666,399367.91
2016-03-01T13:05:00Z,126.51691,-49.46323,397387.09
2016-03-01T13:10:00Z,157.55941,-51.18748,396379.38
2016-03-01T13:15:00Z,-174.80257,-44.44912,396460.38
2016-03-01T13:20:00Z,-155.55996,-32.621,397620.71
2016-03-01T13:25:00Z,-142.04645,-18.83237,399727.13
2016-03-01T13:30:00Z,-131.22369,-4.50331,402538.15
2016-03-01T13:35:00Z,-120.98294,9.88927,405732.19
2016-03-01T13:40:00Z,-109.46886,24.07424,408944.85
2016-03-01T13:45:00Z,-94.30625,37.33228,411810.62
2016-03-01T13:50:00Z,-72.22153,47.70624,414004.3
2016-03-01T13:55:00Z,-42.32474,51.61395,415277.54
2016-03-01T14:00:00Z,-13.0091,46.87984,415486.45
2016-03-01T14:05:00Z,8.21605,36.07958,414607.48
2016-03-01T14:10:00Z,22.85888,22.68193,412740.07
2016-03-01T14:15:00Z,34.13848,8.47554,410095.59
2016-03-01T14:20:00Z,44.3399,-5.90108,406973.93
2016-03-01T14:25:00Z,55.30305,-20.18855,403729.94
2016-03-01T14:30:00Z,69.19642,-33.85866,400733.31
2016-03-01T14:35:00Z,89.14554,-45.36111,398326.47
2016-03-01T14:40:00Z,117.49012,-51.41275,396785.02
2016-03-01T14:45:00Z,148.2581,-48.86328,396285.75
2016-03-01T14:50:00Z,171.80655,-39.19151,396885.92
2016-03-01T14:55:00Z,-172.13389,-26.15326,398516.52
2016-03-01T15:00:00Z,-160.21737,-12.00687,400990.46
2016-03-01T15:05:00Z,-149.90211,2.38438,404024.38
2016-03-01T15:10:00Z,-139.29792,16.72315,407271.63
2016-03-01T15:15:00Z,-126.39576,30.60994,410362.22
2016-03-01T15:20:00Z,-108.34931,42.84278,412944.99
2016-03-01T15:25:00Z,-82.15257,50.61858,414727.18
2016-03-01T15:30:00Z,-51.05199,50.35987,415507.21
2016-03-01T15:35:00Z,-25.35725,42.22383,415196.98
2016-03-01T15:40:00Z,-7.7158,29.85,413831.63
2016-03-01T15:45:00Z,4.9754,15.9339,411565.63
2016-03-01T15:50:00Z,15.49977,1.60541,408655.66
2016-03-01T15:55:00Z,25.83385,-12.76219,405432.08
2016-03-01T16:00:00Z,37.87741,-26.8628,402261.76
2016-03-01T16:05:00Z,54.2189,-39.78745,399506.48
2016-03-01T16:10:00Z,78.19302,-49.19116,397481.39
2016-03-01T16:15:00Z,109.11796,-51.30273,396418.61
2016-03-01T16:20:00Z,137.09648,-44.87996,396440.04
2016-03-01T16:25:00Z,156.67116,-33.1954,397543.15
2016-03-01T16:30:00Z,170.36375,-19.45267,399601.25
2016-03-01T16:35:00Z,-178.74457,-5.13324,402378.36
2016-03-01T16:40:00Z,-168.51614,9.26158,405556.76
2016-03-01T16:45:00Z,-157.10077,23.46506,408773.77
2016-03-01T16:50:00Z,-142.16122,36.79247,411663.32
2016-03-01T16:55:00Z,-120.44342,47.35854,413897.48
2016-03-01T17:00:00Z,-90.78141,51.62565,415223.29
2016-03-01T17:05:00Z,-61.20735,47.24321,415490.89
2016-03-01T17:10:00Z,-39.62078,36.62505,414670.11
2016-03-01T17:15:00Z,-24.76354,23.29185,412853.81
2016-03-01T17:20:00Z,-13.39089,9.10225,410247.56
2016-03-01T17:25:00Z,-3.18139,-5.27267,407146.89
2016-03-01T17:30:00Z,7.7082,-19.57062,403904.2
2016-03-01T17:35:00Z,21.41571,-33.28937,400889.01
2016-03-01T17:40:00Z,41.02554,-44.94202,398445.79
2016-03-01T17:45:00Z,69.04104,-51.31724,396854.29
2016-03-01T17:50:00Z,99.9514,-49.15184,396297.03
2016-03-01T17:55:00Z,123.88366,-39.70872,396837.92
2016-03-01T18:00:00Z,140.19976,-26.75702,398414.76
2016-03-01T18:05:00Z,152.23693,-12.63406,400846.61
2016-03-01T18:10:00Z,162.58079,1.75441,403854.89
2016-03-01T18:15:00Z,173.13407,16.10095,407095.86
2016-03-01T18:20:00Z,-174.11556,30.02404,410200.16
2016-03-01T18:25:00Z,-156.36681,42.37403,412815.03
2016-03-01T18:30:00Z,-130.53897,50.42639,414644.04
2016-03-01T18:35:00Z,-99.43394,50.55721,415480.28
2016-03-01T18:40:00Z,-73.36847,42.69462,415229.32
2016-03-01T18:45:00Z,-55.43162,30.43575,413919.57
2016-03-01T18:50:00Z,-42.59037,16.555,411699.22
2016-03-01T18:55:00Z,-32.01612,2.234,408819.77
2016-03-01T19:00:00Z,-21.71134,-12.13642,405608.06
2016-03-01T19:05:00Z,-9.78916,-26.26047,402429.56
2016-03-01T19:10:00Z,6.29487,-39.27186,399646.93
2016-03-01T19:15:00Z,29.88483,-48.90474,397578.43
2016-03-01T19:20:00Z,60.66951,-51.40066,396461.1
2016-03-01T19:25:00Z,88.97804,-45.30091,396423.11
2016-03-01T19:30:00Z,108.89113,-33.76617,397468.76
2016-03-01T19:35:00Z,122.76876,-20.07202,399477.94
2016-03-01T19:40:00Z,133.73332,-5.76308,402220.25
2016-03-01T19:45:00Z,143.95284,8.63358,405381.93
2016-03-01T19:50:00Z,155.27384,22.85437,408602.13
2016-03-01T19:55:00Z,169.99683,36.2477,411514.39
2016-03-01T20:00:00Z,-168.64816,46.99873,413788.13
2016-03-01T20:05:00Z,-139.23831,51.61975,415165.9
2016-03-01T20:10:00Z,-109.42282,47.59463,415491.94
2016-03-01T20:15:00Z,-87.47053,37.16567,414729.48
2016-03-01T20:20:00Z,-72.39241,23.90032,412964.79
2016-03-01T20:25:00Z,-60.92239,9.72865,410397.59
2016-03-01T20:30:00Z,-50.70141,-4.64416,407318.94
2016-03-01T20:35:00Z,-39.88142,-18.95175,404078.7
2016-03-01T20:40:00Z,-26.3538,-32.71646,401046.06
2016-03-01T20:45:00Z,-7.07693,-44.51301,398567.42
2016-03-01T20:50:00Z,20.59889,-51.20439,396926.58
2016-03-01T20:55:00Z,51.62899,-49.42609,396311.69
2016-03-01T21:00:00Z,75.94579,-40.21955,396793.26
2016-03-01T21:05:00Z,92.52541,-27.35877,398315.93
2016-03-01T21:10:00Z,104.6881,-13.26085,400704.94
2016-03-01T21:15:00Z,115.06406,1.12435,403686.59
2016-03-01T21:20:00Z,125.57011,15.47804,406920.14
2016-03-01T21:25:00Z,138.17399,29.43538,410037.02
2016-03-01T21:30:00Z,155.63193,41.89734,412682.98
2016-03-01T21:35:00Z,-178.91318,50.21838,414558.04
2016-03-01T21:40:00Z,-147.82762,50.73856,415450.06
2016-03-01T21:45:00Z,-121.3961,43.15729,415258.28
2016-03-01T21:50:00Z,-103.15699,31.01866,414004.44
2016-03-01T21:55:00Z,-90.16031,17.17538,411830.4
2016-03-01T22:00:00Z,-79.53249,2.86249,408982.39
2016-03-01T22:05:00Z,-69.25354,-11.51028,405783.66
2016-03-01T22:10:00Z,-57.44797,-25.65626,402598.13
2016-03-01T22:15:00Z,-41.61445,-38.75016,399789.22
2016-03-01T22:20:00Z,-18.40724,-48.60435,397678.15
2016-03-01T22:25:00Z,12.21517,-51.48109,396506.83
2016-03-01T22:30:00Z,40.84202,-45.71159,396409.6
2016-03-01T22:35:00Z,61.09963,-34.33313,397397.57
2016-03-01T22:40:00Z,75.16836,-20.69035,399357.24
2016-03-01T22:45:00Z,86.20982,-6.39279,402063.88
2016-03-01T22:50:00Z,96.42385,8.00528,405207.75
2016-03-01T22:55:00Z,107.65475,22.24227,408430.01
2016-03-01T23:00:00Z,122.16759,35.69819,411363.88
2016-03-01T23:05:00Z,143.16437,46.62718,413676.3
2016-03-01T23:10:00Z,172.30573,51.59626,415105.4
2016-03-01T23:15:00Z,-157.65536,47.93372,415489.6
2016-03-01T23:20:00Z,-135.33353,37.7012,414785.58
2016-03-01T23:25:00Z,-120.02798,24.50724,413072.97
2016-03-01T23:30:00Z,-108.45619,10.35472,410545.61
2016-03-01T23:35:00Z,-98.22031,-4.01557,407490.01
2016-03-01T23:40:00Z,-87.46602,-18.332,404253.37
2016-03-01T23:45:00Z,-74.11241,-32.14009,401204.39
2016-03-01T23:50:00Z,-55.162,-44.07444,398691.33
2016-03-01T23:55:00Z,-27.83528,-51.07438,397001.86
