"2016-03-01T00:00:00Z",-58.19011,-9.87406,595994.41
,"2016-03-01T00:05:00Z",-61.99794,9.05952,600828.26
,"2016-03-01T00:10:00Z",-66.08039,27.8505,605893.17
,"2016-03-01T00:15:00Z",-71.32027,46.27787,610660.88
,"2016-03-01T00:20:00Z",-80.52349,64.09702,614636.15
,"2016-03-01T00:25:00Z",-114.09169,79.83935,617407.49
,"2016-03-01T00:30:00Z",146.6274,76.42145,618688.81
,"2016-03-01T00:35:00Z",124.97367,59.71515,618348
,"2016-03-01T00:40:00Z",117.33228,41.73752,616420.09
,"2016-03-01T00:45:00Z",112.51957,23.24224,613103.72
,"2016-03-01T00:50:00Z",108.56998,4.44216,608741.46
,"2016-03-01T00:55:00Z",104.74911,-14.43998,603785.39
,"2016-03-01T01:00:00Z",100.45575,-33.1671,598751.13
,"2016-03-01T01:05:00Z",94.52963,-51.52114,594164.67
,"2016-03-01T01:10:00Z",82.38743,-69.16055,590507.14
,"2016-03-01T01:15:00Z",21.16189,-82.27314,588163.56
,"2016-03-01T01:20:00Z",-55.96453,-71.48766,587381.31
,"2016-03-01T01:25:00Z",-70.15857,-54.00509,588243.11
,"2016-03-01T01:30:00Z",-76.51018,-35.68617,590658.02
,"2016-03-01T01:35:00Z",-80.93812,-16.95322,594371.31
,"2016-03-01T01:40:00Z",-84.79036,1.97058,598992.27
,"2016-03-01T01:45:00Z",-88.69741,20.8427,604036.3
,"2016-03-01T01:50:00Z",-93.34524,39.42982,608976.55
,"2016-03-01T01:55:00Z",-100.41374,57.51928,613299.09
,"2016-03-01T02:00:00Z",-118.46116,74.53584,616555.95
,"2016-03-01T02:05:00Z",148.43118,81.14394,618410.62
,"2016-03-01T02:10:00Z",105.66622,66.23146,618671.85
,"2016-03-01T02:15:00Z",95.439,48.54777,617312.64
,"2016-03-01T02:20:00Z",89.94388,30.21792,614472.96
,"2016-03-01T02:25:00Z",85.78428,11.50777,610445.83
,"2016-03-01T02:30:00Z",81.98057,-7.37177,605648.06
,"2016-03-01T02:35:00Z",77.94921,-26.18392,600578.05
,"2016-03-01T02:40:00Z",72.86062,-44.7031,595764.71
,"2016-03-01T02:45:00Z",64.20215,-62.68582,591712.23
,"2016-03-01T02:50:00Z",34.86062,-78.91911,588846.71
,"2016-03-01T02:55:00Z",-66.59093,-77.37238,587470.35
,"2016-03-01T03:00:00Z",-90.72854,-60.70108,587728.6
,"2016-03-01T03:05:00Z",-98.70589,-42.60911,589594.26
,"2016-03-01T03:10:00Z",-103.61072,-24.00515,592870.45
,"2016-03-01T03:15:00Z",-107.59005,-5.1256,597212.08
,"2016-03-01T03:20:00Z",-111.41114,13.79459,602163.26
,"2016-03-01T03:25:00Z",-115.67197,32.51333,607206.03
,"2016-03-01T03:30:00Z",-121.47938,50.81695,611815.03
,"2016-03-01T03:35:00Z",-133.0323,68.39588,615511.97
,"2016-03-01T03:40:00Z",171.78007,82.0609,617914.49
,"2016-03-01T03:45:00Z",89.34603,72.50313,618774.71
,"2016-03-01T03:50:00Z",74.10554,55.27335,618003.93
,"2016-03-01T03:55:00Z",67.53968,37.14018,615681.45
,"2016-03-01T04:00:00Z",63.04549,18.54935,612046.73
,"2016-03-01T04:05:00Z",59.18201,-0.29381,607475.5
,"2016-03-01T04:10:00Z",55.30594,-19.15924,602441.95
,"2016-03-01T04:15:00Z",50.75923,-37.81306,597470.37
,"2016-03-01T04:20:00Z",44.00978,-56.03663,593080.74
,"2016-03-01T04:25:00Z",27.688,-73.32058,589734.02
,"2016-03-01T04:30:00Z",-60.4565,-81.70074,587782.79
,"2016-03-01T04:35:00Z",-109.66927,-67.24598,587433.12
,"2016-03-01T04:40:00Z",-120.52515,-49.46259,588722.05
,"2016-03-01T04:45:00Z",-126.16322,-31.018,591513.52
,"2016-03-01T04:50:00Z",-130.36888,-12.21586,595513.25
,"2016-03-01T04:55:00Z",-134.18272,6.71793,600300.71
,"2016-03-01T05:00:00Z",-138.19609,25.53879,605374.36
,"2016-03-01T05:05:00Z",-143.21152,44.02162,610204.81
,"2016-03-01T05:10:00Z",-151.57073,61.93842,614290.08
,"2016-03-01T05:15:00Z",-178.32312,78.24785,617207.18
,"2016-03-01T05:20:00Z",80.30693,78.19853,618654.91
,"2016-03-01T05:25:00Z",53.73086,61.88971,618484
,"2016-03-01T05:30:00Z",45.39614,43.99903,616711.97
,"2016-03-01T05:35:00Z",40.3893,25.55517,613521.38
,"2016-03-01T05:40:00Z",36.38182,6.78111,609241.7
,"2016-03-01T05:45:00Z",32.57502,-12.10437,604316.27
,"2016-03-01T05:50:00Z",28.38194,-30.8635,599257.31
,"2016-03-01T05:55:00Z",22.77521,-49.27625,594593.16
,"2016-03-01T06:00:00Z",12.04613,-67.04686,590812.9
,"2016-03-01T06:05:00Z",-35.96351,-81.61141,588314.35
,"2016-03-01T06:10:00Z",-125.14494,-73.51224,587361.19
,"2016-03-01T06:15:00Z",-141.73399,-56.23049,588054.19
,"2016-03-01T06:20:00Z",-148.53249,-37.98064,590320.21
,"2016-03-01T06:25:00Z",-153.09618,-19.28725,593920.21
,"2016-03-01T06:30:00Z",-156.98067,-0.37469,598475.27
,"2016-03-01T06:35:00Z",-160.85009,18.5166,603507.52
,"2016-03-01T06:40:00Z",-165.35122,37.1499,608491.09
,"2016-03-01T06:45:00Z",-171.9323,55.31441,612907.34
,"2016-03-01T06:50:00Z",172.75409,72.55822,616298.43
,"2016-03-01T06:55:00Z",89.94876,82.04212,618313.9
,"2016-03-01T07:00:00Z",35.16668,68.34222,618745.89
,"2016-03-01T07:05:00Z",23.65843,50.78316,617549.81
,"2016-03-01T07:10:00Z",17.86269,32.51438,614848.81
,"2016-03-01T07:15:00Z",13.60815,13.84025,610921.53
,"2016-03-01T07:20:00Z",9.79329,-5.03136,606174.29
,"2016-03-01T07:25:00Z",5.82371,-23.86521,601100.05
,"2016-03-01T07:30:00Z",0.94022,-42.43263,596227.9
,"2016-03-01T07:35:00Z",-6.96775,-60.50314,592068.01
,"2016-03-01T07:40:00Z",-30.61911,-77.19773,589057.6
,"2016-03-01T07:45:00Z",-131.87089,-79.07682,587514.07
,"2016-03-01T07:50:00Z",-161.88022,-62.88408,587600.51
,"2016-03-01T07:55:00Z",-170.62213,-44.88199,589307.88
,"2016-03-01T08:00:00Z",-175.73475,-26.32743,592455.96
,"2016-03-01T08:05:00Z",-179.77665,-7.47022,596713.09
,"2016-03-01T08:10:00Z",176.4132,11.45788,601632.05
,"2016-03-01T08:15:00Z",172.24748,30.21326,606698.07
,"2016-03-01T08:20:00Z",166.74185,48.57905,611383.11
,"2016-03-01T08:25:00Z",156.47841,66.2844,615200.83
,"2016-03-01T08:30:00Z",113.3867,81.17741,617756.25
,"2016-03-01T08:35:00Z",20.53561,74.48167,618785.67
,"2016-03-01T08:40:00Z",2.58384,57.47622,618182.96
,"2016-03-01T08:45:00Z",-4.46716,39.41686,616010.11
