"2016-03-01T00:00:00Z",-66.17587,-19.46771,568330.21
,"2016-03-01T00:05:00Z",-71.03732,-38.21767,566576.35
,"2016-03-01T00:10:00Z",-78.36729,-56.48527,566332.71
,"2016-03-01T00:15:00Z",-96.53064,-73.63779,567625.06
,"2016-03-01T00:20:00Z",175.38616,-80.82264,570315.51
,"2016-03-01T00:25:00Z",129.72527,-66.26232,574117.71
,"2016-03-01T00:30:00Z",118.67339,-48.49705,578628.21
,"2016-03-01T00:35:00Z",112.81378,-30.06011,583370.11
,"2016-03-01T00:40:00Z",108.41183,-11.27169,587844.04
,"2016-03-01T00:45:00Z",104.39641,7.64053,591580.71
,"2016-03-01T00:50:00Z",100.1324,26.43612,594189.58
,"2016-03-01T00:55:00Z",94.71889,44.89087,595398.77
,"2016-03-01T01:00:00Z",85.43966,62.74687,595082.57
,"2016-03-01T01:05:00Z",54.50164,78.62439,593274.1
,"2016-03-01T01:10:00Z",-42.34875,76.88,590161.9
,"2016-03-01T01:15:00Z",-67.21075,60.42818,586070.97
,"2016-03-01T01:20:00Z",-75.64269,42.40659,581429.69
,"2016-03-01T01:25:00Z",-80.82749,23.80856,576725.75
,"2016-03-01T01:30:00Z",-85.03028,4.88389,572455.3
,"2016-03-01T01:35:00Z",-89.07624,-14.12615,569070.39
,"2016-03-01T01:40:00Z",-93.62526,-32.96722,566930.39
,"2016-03-01T01:45:00Z",-99.93466,-51.39979,566262.95
,"2016-03-01T01:50:00Z",-112.92178,-69.0256,567138.99
,"2016-03-01T01:55:00Z",-174.49707,-81.69396,569464.96
,"2016-03-01T02:00:00Z",111.6351,-71.00967,572993.14
,"2016-03-01T02:05:00Z",96.83487,-53.59986,577348.82
,"2016-03-01T02:10:00Z",90.14649,-35.30615,582070.98
,"2016-03-01T02:15:00Z",85.48537,-16.59455,586661.78
,"2016-03-01T02:20:00Z",81.42935,2.30681,590639.17
,"2016-03-01T02:25:00Z",77.30209,21.15918,593587.05
,"2016-03-01T02:30:00Z",72.35433,39.73152,595197.98
,"2016-03-01T02:35:00Z",64.72748,57.7969,595304.38
,"2016-03-01T02:40:00Z",44.92581,74.6565,593895.37
,"2016-03-01T02:45:00Z",-46.5694,80.30529,591117.85
,"2016-03-01T02:50:00Z",-87.36046,65.3367,587261.7
,"2016-03-01T02:55:00Z",-97.87644,47.56219,582730.38
,"2016-03-01T03:00:00Z",-103.61442,29.0968,577999.55
,"2016-03-01T03:05:00Z",-107.98602,10.24103,573567.69
,"2016-03-01T03:10:00Z",-112.01388,-8.77095,569903.47
,"2016-03-01T03:15:00Z",-116.33933,-27.68456,567395.64
,"2016-03-01T03:20:00Z",-121.93252,-46.25719,566310.86
,"2016-03-01T03:25:00Z",-131.90017,-64.19236,566764.52
,"2016-03-01T03:30:00Z",-168.45648,-79.69028,568708.08
,"2016-03-01T03:35:00Z",96.96206,-75.46787,571934.4
,"2016-03-01T03:40:00Z",75.50745,-58.64202,576100.53
,"2016-03-01T03:45:00Z",67.62347,-40.51934,580765.1
,"2016-03-01T03:50:00Z",62.60366,-21.90207,585435.79
,"2016-03-01T03:55:00Z",58.45696,-3.03082,589621.62
,"2016-03-01T04:00:00Z",54.41138,15.85976,592884.26
,"2016-03-01T04:05:00Z",49.80212,34.53289,594883.18
,"2016-03-01T04:10:00Z",43.28744,52.7699,595410.28
,"2016-03-01T04:15:00Z",29.37436,70.15509,594410.9
,"2016-03-01T04:20:00Z",-38.37967,81.76384,591989.28
,"2016-03-01T04:25:00Z",-105.90909,70.10185,588398.03
,"2016-03-01T04:30:00Z",-119.79084,52.66674,584012.59
,"2016-03-01T04:35:00Z",-126.30231,34.35407,579292.88
,"2016-03-01T04:40:00Z",-130.91619,15.58563,574735.68
,"2016-03-01T04:45:00Z",-134.97364,-3.40778,570822.46
